"","Date","BookToMarketRatio","TreasuryBillRate","LongTermYield","NetEquityExpansion","Inflation","LongTermRateOfReturns","StockVariance","ExcessReturn","DividendPriceRatio","DividendYield","EarningsPriceRatio","DividendPayoutRatio","TermSpread","DefaultYieldSpread","DefaultReturnSpread"
"597",1976-09-01,0.791363273715146,0.0508,0.0781,0.023782230589018,0.00348432055749126,0.0145,0.000890683197,0.0201876666666667,-3.3081703078724,-3.28578167154831,-2.39970230167945,-0.908468006192946,0.0273,0.0102,0.0022
"598",1976-10-01,0.812079632719472,0.0492,0.0779,0.0255689945493386,0.00520833333333326,0.0084,0.001270001954,-0.024311,-3.26851583985448,-3.29100165318657,-2.3647293333748,-0.903786506479677,0.0287,0.0097,-0.0014
"599",1976-11-01,0.827262937860265,0.0475,0.0749,0.0278950665802568,0.0017271157167531,0.0339,0.001117929022,-0.00499933333333333,-3.24383457228164,-3.25163948995103,-2.3445912686282,-0.899243303653443,0.0274,0.0098,-0.002
"600",1976-12-01,0.779973124968895,0.0435,0.0721,0.0285670738491653,0.00344827586206908,0.0327,0.0005762291,0.05015,-3.27840180418223,-3.22723584405217,-2.38357433695878,-0.894827467223449,0.0286,0.0114,0.002
"601",1977-01-01,0.821065205318692,0.0462,0.0764,0.0296004792230972,0.00515463917525771,-0.0388,0.000695639459,-0.053504,-3.21509243910806,-3.26694423672152,-2.32602036151058,-0.889072077597483,0.0302,0.0112,0.0085
"602",1977-02-01,0.836803998205933,0.0467,0.0775,0.0279709434189906,0.0102564102564102,-0.0049,0.00033467874,-0.0195296666666667,-3.18186875169251,-3.20376707533826,-2.29845618128833,-0.88341257040418,0.0308,0.0108,0.0029
"603",1977-03-01,0.868429928301764,0.046,0.0772,0.0303390227826052,0.00676818950930613,0.0091,0.000665745729,-0.0163353333333333,-3.15654330150379,-3.17066783010742,-2.27869077279461,-0.877852528709176,0.0312,0.0102,3e-04
"604",1977-04-01,0.861150070126227,0.0454,0.0771,0.0311410197109916,0.00840336134453779,0.0071,0.000984868491,-0.00314233333333333,-3.1433120791179,-3.14310888903288,-2.26771658380658,-0.87559549531132,0.0317,0.0103,0.0029
"605",1977-05-01,0.888211336879354,0.0496,0.0765,0.0353171812821597,0.00499999999999989,0.0125,0.000634798808,-0.0191973333333333,-3.10620826927147,-3.13005808392605,-2.23280324166973,-0.873405027601731,0.0269,0.0096,-0.0019
"606",1977-06-01,0.871112081196115,0.0502,0.0754,0.0319429678397951,0.0066334991708128,0.0164,0.000563353626,0.0435926666666667,-3.13748664535894,-3.09312535350733,-2.26623166639467,-0.871254978964278,0.0252,0.0096,0.0011
"607",1977-07-01,0.896783399058501,0.0519,0.0768,0.0331842644538788,0.00494233937397026,-0.007,0.00059469182,-0.019778,-3.11048424743183,-3.12683940053509,-2.24063907973043,-0.869845167701401,0.0249,0.00929999999999999,0.0065
"608",1977-08-01,0.926534260409291,0.0549,0.0754,0.033753389969914,0.00327868852459012,0.0198,0.000582451827,-0.016885,-3.07868489795574,-3.09995141867951,-2.21022909729323,-0.868455800662507,0.0205,0.00839999999999999,-0.0062
"609",1977-09-01,0.942262516084098,0.0581,0.0764,0.0323701628323417,0.00326797385620914,-0.0029,0.000463183469,-0.00566666666666667,-3.06577644408425,-3.06825963211658,-2.19867595640087,-0.867100487683383,0.0183,0.00880000000000002,7e-04
"610",1977-10-01,0.97537728355838,0.0616,0.0781,0.0327773200784924,0.00325732899022801,-0.0093,0.000726166171,-0.0471173333333333,-3.00888532348247,-3.05326174726415,-2.14871292591055,-0.860172397571921,0.0165,0.00850000000000002,0.0055
"611",1977-11-01,0.962034470290466,0.061,0.0777,0.0292192793306573,0.00487012987012991,0.0093,0.001387517428,0.0316686666666667,-3.02313587591784,-2.99652747810104,-2.16976575388274,-0.853370122035099,0.0167,0.0087,-0.0032
"612",1977-12-01,0.960333024531684,0.0607,0.0803,0.0304775093173224,0.00323101777059787,-0.0168,0.000626625677,0.000511666666666666,-3.01376989787054,-3.01092674321483,-2.16708403260648,-0.846685865264063,0.0196,0.00800000000000001,0.0063
"613",1978-01-01,1.03673108894431,0.0644,0.0816,0.0288159029946914,0.00644122383252821,-0.008,0.000908055942,-0.0660096666666667,-2.94104675607326,-3.00453430496486,-2.10267863142465,-0.83836812464861,0.0172,0.0076,-9e-04
"614",1978-02-01,1.07556729369913,0.0645,0.0822,0.0311705954865188,0.00639999999999996,4e-04,0.00066988668,-0.021635,-2.90681993951639,-2.93189357706851,-2.07668798326265,-0.830131956253741,0.0177,0.00729999999999999,0.0047
"615",1978-03-01,1.11149255307912,0.0629,0.0831,0.0275711775665357,0.00794912559618433,-0.0021,0.000622854794,0.0216833333333333,-2.92237722301185,-2.89775186519379,-2.10039717060893,-0.821980052402914,0.0202,0.00749999999999999,0.0063
"616",1978-04-01,1.00535040366885,0.0629,0.0838,0.0229474121313461,0.00788643533123023,-5e-04,0.001741161247,0.0837223333333333,-2.99673039621581,-2.91476667351807,-2.17294564919114,-0.823784747024674,0.0209,0.0076,-0.0018
"617",1978-05-01,1.00141563864337,0.0641,0.0852,0.0165607185610265,0.00938967136150226,-0.0058,0.001085058986,0.00837733333333333,-2.99340466778916,-2.98917938196468,-2.16783452408096,-0.825570143708203,0.0211,0.00800000000000001,-0.005
"618",1978-06-01,1.02790158129312,0.0673,0.0865,0.0165240947445003,0.0108527131782947,-0.0062,0.001027411248,-0.0221863333333333,-2.96816639247549,-2.98590820764149,-2.14085156553157,-0.827314826943923,0.0192,0.0084,0.0085
"619",1978-07-01,0.976260336089624,0.0701,0.0858,0.0146719437731987,0.00766871165644178,0.0143,0.000849930441,0.0511323333333333,-3.01323254734177,-2.96072571135657,-2.18331990901033,-0.829912638331439,0.0157,0.0072,-0.0042
"620",1978-08-01,0.960060217604525,0.0708,0.0843,0.0120253473557906,0.00456621004566204,0.0218,0.001002244512,0.027741,-3.0314422237465,-3.00584882799507,-2.19896585431503,-0.83247636943147,0.0135,0.00790000000000002,0.0039
"621",1978-09-01,0.97225751310896,0.0785,0.086,0.0127271427942598,0.00757575757575757,-0.0106,0.000948015473,-0.0117046666666667,-3.01682303265192,-3.0241106323149,-2.18183742514997,-0.834985607501947,0.00749999999999999,0.00730000000000001,0.0058
"622",1978-10-01,1.06227522241151,0.0799,0.0889,0.014377003887984,0.00902255639097738,-0.02,0.002100022365,-0.0962283333333333,-2.91746594761791,-3.01350781692587,-2.06413893621805,-0.853327011399857,0.00900000000000001,0.00699999999999999,-5e-04
"623",1978-11-01,1.05352740197489,0.0864,0.0877,0.0141150137947384,0.00447093889716865,0.0189,0.003180904198,0.019571,-2.93066656827674,-2.91416366513231,-2.05943602381344,-0.871230544463303,0.0013,0.00800000000000001,-0.0055
"624",1978-12-01,1.04570129563608,0.0908,0.0898,0.0148758255286338,0.00445103857566753,-0.013,0.001665670851,0.00906033333333333,-2.9421525512321,-2.92737318258894,-2.05345805165894,-0.888694499573161,-0.001,0.00779999999999999,-3e-04
"625",1979-01-01,1.00307428326303,0.0935,0.0886,0.0144509934665099,0.00886262924667647,0.0191,0.001001124969,0.0349053333333333,-2.97261908549339,-2.93364251345489,-2.0665518901555,-0.906067195337892,-0.0049,0.0088,-0.000699999999999999
"626",1979-02-01,1.04077545065651,0.0932,0.0908,0.0122934218513605,0.0117130307467057,-0.0135,0.000814059317,-0.0364156666666667,-2.9269695905858,-2.96417891854463,-2.00410517125084,-0.922864419334963,-0.0024,0.0082,0.000699999999999999
"627",1979-03-01,1.0330789394326,0.0948,0.0902,0.0117321950158693,0.0101302460202606,0.0129,0.000800771208,0.049461,-2.97228647951607,-2.91860198732749,-2.03318106987575,-0.939105409640327,-0.00460000000000001,0.00890000000000001,-0.0023
"628",1979-04-01,1.04187624283542,0.0946,0.0922,0.0116312790832599,0.0114613180515759,-0.0112,0.000646828956,-0.00370033333333333,-2.96502350994685,-2.96335151545849,-2.01795158959718,-0.947071920349674,-0.0024,0.00949999999999999,0.006
"629",1979-05-01,1.0831418043851,0.0961,0.0903,0.0142458478549205,0.0127478753541077,0.0261,0.000924233336,-0.0248263333333333,-2.9294800671934,-2.95616956216405,-1.97464880930397,-0.954831257889428,-0.00579999999999999,0.0097,-0.0033
"630",1979-06-01,1.05786360721157,0.0906,0.0877,0.0121287304001532,0.0111888111888112,0.0311,0.000571458265,0.032774,-2.9586291668759,-2.92070195164906,-1.99622708304234,-0.962402083833561,-0.0029,0.0109,-0.0042
"631",1979-07-01,1.05231445381725,0.0924,0.0895,0.00973804219288384,0.0110650069156293,-0.0085,0.00070768451,0.004351,-2.95678020851869,-2.94807272316153,-1.98955276197189,-0.967227446546794,-0.0029,0.0109,0.0054
"632",1979-08-01,1.00345864831067,0.0952,0.0907,0.0116047505026374,0.00957592339261293,-0.0035,0.000506455632,0.0539316666666667,-2.99805292980051,-2.94633587394579,-2.02612796963309,-0.971924960167412,-0.00449999999999999,0.0112,0.0041
"633",1979-09-01,1.01379498736598,0.1026,0.0927,0.00943918855302272,0.0108401084010841,-0.0122,0.001233084595,-0.007134,-2.98771473789504,-2.98771473789504,-2.01120514602783,-0.97650959186721,-0.00989999999999999,0.011,-0.0057
"634",1979-10-01,1.09194556822361,0.117,0.1034,0.0102474607198753,0.00804289544235925,-0.0841,0.002589339926,-0.07531,-2.90820754049975,-2.97928035308543,-1.93490337621378,-0.973304164285971,-0.0136,0.0127,-0.0049
"635",1979-11-01,1.08311546178634,0.1179,0.1009,0.0108145338161581,0.00930851063829796,0.0311,0.00155837428,0.042952,-2.94158632615571,-2.89984548460595,-1.97144922473045,-0.970137101425265,-0.017,0.0123,-0.0089
"636",1979-12-01,1.06195006795908,0.1204,0.1012,0.0105491142282106,0.0105401844532278,0.0057,0.000469654957,0.00830666666666667,-2.94991997203215,-2.9332918448656,-1.98290247790088,-0.967017494131263,-0.0192,0.0132,-0.0165
"637",1980-01-01,1.01695495804076,0.12,0.1114,0.0112975739149312,0.0143415906127771,-0.0741,0.001906400953,0.051308,-2.99713479832808,-2.94110934234999,-2.02933079626282,-0.967804002065254,-0.0086,0.0133,0.0096
"638",1980-02-01,1.03192993025465,0.1286,0.1186,0.010827221399818,0.01413881748072,-0.0467,0.001897608689,-0.00810566666666667,-2.98401168105972,-2.98840111835932,-2.01542884942239,-0.968582831637331,-0.01,0.0119,-0.0198
"639",1980-03-01,1.09373210308622,0.152,0.1239,0.0118769906994092,0.0152091254752851,-0.0315,0.004621871478,-0.110184666666667,-2.86799685962855,-2.9753536183166,-1.89865575723995,-0.969341102388597,-0.0281,0.0149,0.0253
"640",1980-04-01,1.0518199397841,0.132,0.1076,0.0153471360314177,0.0112359550561798,0.1523,0.002745573783,0.031394,-2.9002989391443,-2.85998250877973,-1.94663390323449,-0.953665035909805,-0.0244,0.0215,-0.0147
"641",1980-05-01,1.01004877475466,0.0858,0.1037,0.0150514823441898,0.00987654320987641,0.0419,0.001509751526,0.04841,-2.9378688264354,-2.89235000461512,-1.99986695451106,-0.93800187192434,0.0179,0.0218,0.0141
"642",1980-06-01,0.990183427043967,0.0707,0.1006,0.0153044197056716,0.011002444987775,0.0359,0.001371067203,0.0238303333333333,-2.95659236521672,-2.92998089599121,-2.0342593188866,-0.922333046330118,0.0299,0.0213,-0.0018
"643",1980-07-01,0.918829919172048,0.0806,0.1074,0.0201537397785055,0,-0.0476,0.001362828574,0.0614833333333333,-3.0123351926364,-2.94932422942832,-2.10398622406012,-0.908348968576276,0.0268,0.0158,0.0047
"644",1980-08-01,0.921519638855231,0.0913,0.114,0.0199501142553194,0.00725513905683184,-0.0432,0.00170813206,0.00584566666666667,-3.01093633864128,-3.00511784240625,-2.1165660712732,-0.894370267368078,0.0227,0.0151,-0.0013
"645",1980-09-01,0.921687651487527,0.1027,0.1185,0.0237963236668216,0.00840336134453779,-0.0262,0.002657406915,0.0193766666666667,-3.02862837759719,-3.00377235296299,-2.14822947413543,-0.880398903461759,0.0158,0.0168,0.0025
"646",1980-10-01,0.929593613776244,0.1162,0.1231,0.0227696300212869,0.00952380952380949,-0.0263,0.002190635643,0.00812566666666666,-3.03959227161556,-3.02369821148933,-2.16003354901014,-0.879558722605425,0.0069,0.0192,0.0104
"647",1980-11-01,0.865161978778666,0.1373,0.123,0.0219495721488443,0.008254716981132,0.01,0.002419092186,0.0984683333333333,-3.13215507744951,-3.03468629284671,-2.2534290082253,-0.878726069224206,-0.0143,0.0167,-0.0083
"648",1980-12-01,0.891503023890289,0.1549,0.1199,0.0268169809355626,0.00935672514619879,0.0352,0.002951487128,-0.0435423333333333,-3.09281184338054,-3.1272730498522,-2.21491100105803,-0.877900842322513,-0.035,0.0193,-0.0104
"649",1981-01-01,0.907238696464577,0.1502,0.1211,0.0286956324430894,0.00811123986095019,-0.0115,0.001597440065,-0.0558866666666667,-3.03951761495707,-3.08633932887493,-2.17350202024693,-0.866015594710144,-0.0291,0.0222,-0.0015
"650",1981-02-01,0.881815756531018,0.1479,0.1283,0.0300094597218255,0.010344827586207,-0.0435,0.001530896238,0.008942,-3.04627608843398,-3.03308672462678,-2.19213357435681,-0.854142514077169,-0.0196,0.0202,0.0166
"651",1981-03-01,0.924920557442697,0.1336,0.1248,0.0279399704876672,0.00682593856655278,0.0384,0.002075959138,0.0271516666666667,-3.07528490525594,-3.03988629033521,-2.23300415915554,-0.842280746100405,-0.0088,0.0201,-0.0073
"652",1981-04-01,0.930593836131295,0.1369,0.1332,0.0273523092441933,0.00677966101694905,-0.0518,0.000832008886,-0.0316193333333333,-3.04572736484749,-3.06946271517138,-2.19948826245447,-0.846239102393014,-0.00369999999999998,0.0168,-0.0251
"653",1981-05-01,0.936223846735568,0.163,0.1265,0.0288446572074375,0.0078563411896746,0.0622,0.000921692553,-0.00704433333333333,-3.03828257522779,-3.03994045051332,-2.18813784761877,-0.850144727609025,-0.0365,0.0163,-0.0027
"654",1981-06-01,0.950474981573991,0.1473,0.1304,0.0278933451927628,0.00890868596881966,-0.0179,0.000995535627,-0.02053,-3.02206482472818,-3.03252739173718,-2.16808244747225,-0.853982377255927,-0.0169,0.0205,0.0202
"655",1981-07-01,0.974966923577714,0.1495,0.137,0.0255901613258295,0.011037527593819,-0.0353,0.001102993744,-0.0117443333333333,-3.0130941605251,-3.01530680400974,-2.16011027274247,-0.852983887782629,-0.0125,0.0179,-0.0019
"656",1981-08-01,1.05335405629233,0.1551,0.1445,0.02699134870688,0.00764192139737996,-0.0386,0.001824936279,-0.068465,-2.94226908978328,-3.00637996024383,-2.09027943952666,-0.85198965025662,-0.0106,0.0145,0.0041
"657",1981-09-01,1.09237864420339,0.147,0.1482,0.0214834915183779,0.00975081256771393,-0.0145,0.002761242621,-0.062716,-2.88026633662582,-2.93560120323386,-2.02925059333384,-0.85101574329198,0.00120000000000001,0.0143,-0.0054
"658",1981-10-01,1.0890856841241,0.1354,0.1384,0.0148969799176391,0.00214592274678105,0.0829,0.002078269502,0.0408316666666667,-2.92263614654661,-2.87465786044325,-2.07526617026936,-0.847369976277252,0.003,0.0171,-0.0308
"659",1981-11-01,1.04445544331706,0.1086,0.122,0.0156728015459768,0.00321199143468953,0.141,0.001504010913,0.034777,-2.95299730186905,-2.91706046670259,-2.10924414095048,-0.843753160918567,0.0134,0.0217,-0.0143
"660",1981-12-01,1.06114285714286,0.1085,0.1334,0.0119092693774605,0.00320170757737448,-0.0713,0.000905837892,-0.0361006666666667,-2.91691430577635,-2.94745102963643,-2.0767523822546,-0.840161923521755,0.0249,0.0232,0.0133
"661",1982-01-01,1.06589369762369,0.1228,0.1415,0.010700482738394,0.00319148936170199,0.0046,0.002521890641,-0.0256003333333333,-2.89470004832242,-2.91239962542182,-2.0710581758445,-0.823641872477924,0.0187,0.0192,-0.0175
"662",1982-02-01,1.12628731546962,0.1348,0.1402,0.0105061980999616,0.00318133616118765,0.0182,0.001918264863,-0.0616743333333333,-2.82774692240315,-2.89020565873458,-2.02075736189302,-0.806989560510136,0.00539999999999999,0.0191,0.013
"663",1982-03-01,1.18575057427957,0.1268,0.1387,0.0055484764360828,-0.00105708245243119,0.0231,0.001795198381,-0.0173716666666667,-2.81305351011219,-2.82327264200823,-2.02283903636755,-0.790214473744649,0.0119,0.0224,0.0075
"664",1982-04-01,1.14998349757179,0.127,0.1348,0.00292377027601359,0.00423280423280437,0.0373,0.001246806589,0.0309666666666667,-2.84783361399298,-2.80859915976281,-2.07658064310843,-0.77125297088455,0.0078,0.0232,-0.0035
"665",1982-05-01,1.19042389633209,0.1209,0.1358,-0.000957897074430407,0.00948366701791348,0.0034,0.000854806512,-0.03958,-2.80344976638145,-2.84339901692512,-2.05135905697222,-0.752090709409235,0.0149,0.0238,0.0211
"666",1982-06-01,1.20158141711724,0.1247,0.1412,0.00121321229884241,0.012526096033403,-0.0223,0.001490294112,-0.0261706666666667,-2.77853649106621,-2.79903474817234,-2.04580155752504,-0.732734933541168,0.0165,0.0211,-0.0245
"667",1982-07-01,1.20652980460054,0.1135,0.1352,-0.0115514057290394,0.00515463917525771,0.0501,0.000958580645,-0.0296573333333333,-2.7533219799276,-2.77658098874245,-2.0369936775208,-0.716328302406795,0.0217,0.0219,0.0039
"668",1982-08-01,1.0824244710477,0.0868,0.1254,-0.00285739872243548,0.00205128205128213,0.0781,0.006415949309,0.120168666666667,-2.86109927889569,-2.75136883142968,-2.16139442054575,-0.699704858349934,0.0386,0.0261,0.00559999999999999
"669",1982-09-01,1.08853556485356,0.0792,0.1183,0.000550244832441419,0.00204708290685773,0.0618,0.002131259763,0.003896,-2.86673697976217,-2.85915139760466,-2.18386134952405,-0.682875630238116,0.0391,0.0269,5e-04
"670",1982-10-01,0.983745412011455,0.0771,0.1112,0.00655763561830271,0.00306435137895811,0.0634,0.006125978821,0.107438,-2.97045137448507,-2.86576373089479,-2.31142669760002,-0.659024676885049,0.0341,0.0261,0.0125
"671",1982-11-01,0.938726810869063,0.0807,0.1125,0.00095761955538446,-0.00203665987780044,-2e-04,0.005491651352,0.039029,-3.00496634589565,-2.96948052892776,-2.37031816317747,-0.63464818271818,0.0318,0.0262,0.0203
"672",1982-12-01,0.932214726622967,0.0794,0.1095,0.00298927246866171,-0.00408163265306127,0.0312,0.002490242153,0.0102183333333333,-3.01903932770261,-3.0039949863602,-2.40933704521816,-0.609702282484453,0.0301,0.0231,-0.0204
"673",1983-01-01,0.906944315329553,0.0786,0.1113,0.00219415919381504,0.00204918032786883,-0.0309,0.003280872472,0.028743,-3.04969802409892,-3.01710088745955,-2.44775011227401,-0.601947911824918,0.0327,0.0215,0.0215
"674",1983-02-01,0.8768492387338,0.0811,0.106,0.000355415810295316,0.0010224948875257,0.0492,0.001911615843,0.0189746666666667,-3.06657891060045,-3.04776188416173,-2.47242509640605,-0.594153814194402,0.0249,0.0194,-0.0064
"675",1983-03-01,0.780067785810996,0.0835,0.1083,0.00599282703142507,0,-0.0094,0.00157182419,0.0285116666666667,-3.09720681152351,-3.06464795923537,-2.51086837279776,-0.586338438725754,0.0248,0.0188,0.0166
"676",1983-04-01,0.718887620290328,0.0821,0.1051,0.00662594841530969,0.00715015321756884,0.035,0.001423777741,0.0688773333333333,-3.16800836009441,-3.09576067967351,-2.57856122482557,-0.589447135268834,0.023,0.0178,0.0198
"677",1983-05-01,0.734595576592943,0.0819,0.1112,0.0104283236754554,0.00608519269776875,-0.0386,0.001084624141,-0.012512,-3.15414103627518,-3.16656431652218,-2.56161174732726,-0.592529288947922,0.0293,0.0163,0.0062
"678",1983-06-01,0.721382041965367,0.0879,0.1119,0.0158263725584704,0.00302419354838701,0.0039,0.001399148087,0.029645,-3.18731675252625,-3.15269907495828,-2.59171567898871,-0.595601073537543,0.024,0.0163,-0.0085
"679",1983-07-01,0.735061123063324,0.0908,0.1198,0.0253802815848062,0.00402010050251267,-0.0486,0.002292858037,-0.0388046666666667,-3.15086769004379,-3.18443905269864,-2.5395182285115,-0.61134946153229,0.029,0.0124,0.0031
"680",1983-08-01,0.724822391790554,0.0934,0.121,0.0194752800076558,0.00300300300300305,0.002,0.001369031129,0.00808066666666667,-3.1592535658478,-3.14799824761584,-2.53249571075325,-0.626757855094549,0.0276,0.0113,0.0031
"681",1983-09-01,0.714847582979897,0.09,0.1157,0.0231430079557484,0.00499001996007986,0.0505,0.001057274073,0.006653,-3.16649923716335,-3.15639233356677,-2.52464535099095,-0.641853886172395,0.0257,0.0118,-0.0113
"682",1983-10-01,0.719474371531179,0.0864,0.1188,0.0247081458153344,0.00297914597815296,-0.0132,0.001115353835,-0.020308,-3.14693204816182,-3.16222268039609,-2.49122679389144,-0.655705254270383,0.0324,0.0121,0.0107
"683",1983-11-01,0.690819893105124,0.0876,0.1176,0.0266017056422752,0.00198019801980198,0.0183,0.000836286269,0.016546,-3.15994947688196,-3.14267370247924,-2.490690169063,-0.669259307818962,0.03,0.012,-0.0041
"684",1983-12-01,0.700359117777919,0.09,0.1197,0.0270215768840537,0.000988142292490002,-0.0059,0.000528106801,-0.013249,-3.14683580091602,-3.15570918784307,-2.46432324734569,-0.682512553570334,0.0297,0.0118,0.0026
"685",1984-01-01,0.722197643743139,0.089,0.118,0.0306998454091052,0.00592300098716692,0.0244,0.0007946188,-0.0113146666666667,-3.13335465463981,-3.14261341603618,-2.42626024659901,-0.707094408040795,0.029,0.0145,0.0026
"686",1984-02-01,0.76344803097096,0.0909,0.1217,0.0266639864928067,0.00490677134445527,-0.0178,0.002019467171,-0.041609,-3.08951554124081,-3.12915002335778,-2.35862803269802,-0.730887508542792,0.0308,0.0151,6e-04
"687",1984-03-01,0.762475426864339,0.0952,0.1253,0.0240677855737472,0.00195312499999978,-0.0156,0.00135458688,0.00936166666666667,-3.09873625431757,-3.0853285148866,-2.34480061152139,-0.753935642796178,0.0301,0.0142,-0.0079
"688",1984-04-01,0.758658979286782,0.0969,0.1284,0.022645296279997,0.00487329434697847,-0.0105,0.001035540003,-0.001294,-3.09817020100329,-3.09271957196512,-2.32992835697726,-0.768241844026027,0.0315,0.015,0.0032
"689",1984-05-01,0.803910033036159,0.0983,0.1381,0.0214751982542258,0.00290979631425814,-0.0516,0.000933048582,-0.0613226666666667,-3.03099711508532,-3.09218812657345,-2.24881297373191,-0.782184141353412,0.0398,0.0146,0.0033
"690",1984-06-01,0.784351819145178,0.0987,0.1374,0.00126466551447412,0.00290135396518365,0.015,0.001675743782,0.014712,-3.04237042671976,-3.02505198116606,-2.24660245824311,-0.795767968476651,0.0387,0.015,0.0049
"691",1984-07-01,0.796391937450685,0.1012,0.1293,-0.00190258176540695,0.00385728061716484,0.0693,0.00086566463,-0.0221983333333333,-3.0225959322529,-3.0391839903368,-2.22263429286159,-0.799961639391312,0.0281,0.0171,-0.0107
"692",1984-08-01,0.72542838007808,0.1047,0.127,-0.0031378862596296,0.00384245917387127,0.0266,0.003126832816,0.103713,-3.12046842185006,-3.01941825769336,-2.31635841692622,-0.804110004923841,0.0223,0.0176,0.0041
"693",1984-09-01,0.736050915298622,0.1037,0.1235,-0.00949270602033419,0.00478468899521522,0.0342,0.00094320846,-0.00870566666666667,-3.11381637800687,-3.11730216794187,-2.30559986766214,-0.808216510344733,0.0198,0.0169,-0.0028
"694",1984-10-01,0.735642465503818,0.0974,0.1173,-0.0135287585136822,0.00285714285714289,0.0561,0.001291860757,-0.00478566666666667,-3.10700395138124,-3.10706415788958,-2.30392864070381,-0.803075310677429,0.0199,0.0131,0.0011
"695",1984-11-01,0.747051995895504,0.0861,0.1169,-0.0218773681623576,0,0.0118,0.001020283262,-0.017016,-3.08506937532044,-3.10029701812452,-2.2870985879183,-0.797970787402143,0.0308,0.0119,0.0094
"696",1984-12-01,0.733098376486707,0.0806,0.117,-0.0271970098117573,0,0.0091,0.001190055072,0.0188393333333333,-3.10053486467656,-3.07840712549503,-2.3076204710953,-0.792914393581261,0.0364,0.0127,0.0037
"697",1985-01-01,0.690255445806166,0.0776,0.1127,-0.0299054698621893,0.00189933523266861,0.0364,0.001635853682,0.0704013333333333,-3.16626631473684,-3.09479704144447,-2.38410832604392,-0.782157988692922,0.0351,0.0118,-0.0039
"698",1985-02-01,0.691739160909962,0.0827,0.1209,-0.0245198118515394,0.00473933649289093,-0.0493,0.000745302916,0.00727433333333333,-3.16920693813925,-3.16055991347197,-2.39780531602999,-0.771401622109259,0.0382,0.011,0.012
"699",1985-03-01,0.723645779061873,0.0852,0.1181,-0.0248163565867204,0.00377358490566038,0.0307,0.000802260543,-0.007736,-3.1606048279692,-3.16353422069552,-2.39994541896596,-0.760659409003238,0.0329,0.0113,-0.0128
"700",1985-04-01,0.728661590067247,0.0795,0.1162,-0.0224127273501415,0.00469924812030076,0.0242,0.000459898226,-0.010329,-3.15252430035305,-3.15712915189764,-2.41133106803999,-0.741193232313064,0.0367,0.0128,0.0054
"701",1985-05-01,0.696892983936567,0.0748,0.1062,-0.0254818189334669,0.00374181478016822,0.0896,0.000833860699,0.0565066666666667,-3.20170284101713,-3.1490619592319,-2.48022230742403,-0.721480533593108,0.0314,0.0143,-0.0076
"702",1985-06-01,0.686430143920447,0.0695,0.1055,-0.0266082240468046,0.00279589934762337,0.0142,0.000741522719,0.0102733333333333,-3.21031212909133,-3.19825115436071,-2.50880208216562,-0.701510046925705,0.036,0.0146,-0.0059
"703",1985-07-01,0.680322089873465,0.0708,0.1091,-0.0246392642370014,0.0018587360594795,-0.018,0.000718633286,-0.009221,-3.20115584814007,-3.20601517269534,-2.5120924684008,-0.689063379739268,0.0383,0.0146,0.0059
"704",1985-08-01,0.68717625804904,0.0714,0.1068,-0.0242282772489124,0.00185528756957321,0.0259,0.000629704586,-0.012423,-3.18480892787078,-3.19687599565084,-2.50823556347033,-0.676573364400448,0.0354,0.0145,9.99999999999994e-05
"705",1985-09-01,0.689958829772021,0.071,0.1082,-0.0312951437994705,0.00277777777777777,-0.0021,0.000865848317,-0.0391646666666667,-3.14520731657565,-3.18054858999532,-2.4811789840309,-0.664028332544754,0.0372,0.0141,0.0092
"706",1985-10-01,0.667025634682131,0.0716,0.1051,-0.0270698532853125,0.0036934441366574,0.0338,0.000911757935,0.0391123333333333,-3.18428964826123,-3.14265954449685,-2.53647392544116,-0.64781572282007,0.0335,0.0134,-0.000899999999999998
"707",1985-11-01,0.622703158009143,0.0724,0.1011,-0.0277167178718369,0.00275988960441587,0.0401,0.000943071908,0.0658536666666667,-3.24478102375645,-3.18174835083256,-2.61335400461818,-0.63142701913827,0.0287,0.0144,-0.0031
"708",1985-12-01,0.59269268816231,0.071,0.0956,-0.0194660506854744,0.00275229357798157,0.0541,0.001230100953,0.0422393333333333,-3.2863215085159,-3.24224616815326,-2.67147804222627,-0.614843466289632,0.0246,0.0142,-0.00720000000000001
"709",1986-01-01,0.583517399856142,0.0707,0.0958,-0.019172465746617,0.00274473924977126,-0.0025,0.001920143736,-0.00118566666666667,-3.28363472474326,-3.28127099272983,-2.6758972734218,-0.607737451321468,0.0251,0.0139,0.007
"710",1986-02-01,0.536376721706669,0.0706,0.0841,-0.0179146238470657,-0.00273722627737227,0.1145,0.001089309137,0.0706416666666667,-3.34765912099665,-3.27860958854059,-2.74700653884087,-0.600652582155784,0.0135,0.0144,-0.0393
"711",1986-03-01,0.519627627693678,0.0656,0.0766,-0.0164198844174678,-0.00457456541628543,0.077,0.001373752759,0.0503653333333333,-3.39410663245334,-3.34265911057994,-2.80051804493511,-0.593588587518227,0.011,0.015,-0.0514
"712",1986-04-01,0.529714458682272,0.0606,0.0782,-0.0245849346714096,-0.00183823529411764,-0.008,0.002458975289,-0.018398,-3.37653749428911,-3.39078671308037,-2.7819187971219,-0.594618697167219,0.0176,0.014,0.0096
